,user_id,rollout_group,assign_date,group,age,age_cohort,income,income_cohort,net_worth,networth_cohort,retirement_balance,balance_cohort,current_pct,employer_cap,last_login,acct_tenure,time_online_frac,conv_rate,converted,conversion_date,delta_pct,new_pct,user_delta_aum,employer_delta_aum,total_delta_aum,revenue,roi_exper,roi
10,418775,1,2025-09-03,A,46.20647321631203,41-65,49164.5438170895,0-25%,49036.19520398123,0-25%,13634.599094354344,0-25%,8.25,5.25,39.8,4.202543696778437,0.211,0.009905698232402418,0,,0.0,8.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
11,842115,1,2025-09-03,A,56.96530384549999,41-65,87114.0309759386,0-25%,430361.59961235645,25-50%,14721.397538744364,0-25%,8.0,4.75,2.6,6.87525695973417,0.164,0.007337791166528213,0,,0.0,8.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
12,404142,1,2025-09-03,A,71.3553108429851,>65,297119.8923064114,50-75%,3552847.8495078804,50-75%,13002361.39913368,>75%,10.5,5.75,33.8,0.739376766336385,0.142,0.0015049100635398942,0,,0.0,10.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
13,361585,1,2025-09-03,A,71.78941944828081,>65,57894.23086702623,0-25%,268140.6600208545,0-25%,391987.3802164758,25-50%,5.25,11.5,32.4,6.329366486388518,0.151,0.00269292354772847,0,,0.0,5.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
14,288529,1,2025-09-03,A,68.84235020617055,>65,191533.8475833253,50-75%,179731.9115287507,0-25%,36923.31210640055,0-25%,2.25,2.25,36.4,0.162900445716452,0.127,0.0051514109063980525,0,,0.0,2.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
15,608784,1,2025-09-03,A,75.53420979456843,>65,144428.74497514547,25-50%,5683334.957281084,50-75%,2022527.5097073584,>75%,5.5,5.75,51.5,8.969864341158598,0.135,0.0020897738418769137,0,,0.0,5.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
16,762092,1,2025-09-03,A,65.67034442526396,41-65,93861.28989255051,0-25%,497402.0657686757,25-50%,1254122.5364330865,50-75%,8.75,9.5,59.5,0.2567611589534218,0.174,0.003877782482079747,0,,0.0,8.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
17,937677,1,2025-09-03,A,66.30167181814075,>65,310972.6041239899,50-75%,3446030.083735434,50-75%,861203.590403041,50-75%,5.25,5.0,12.6,4.695230714533087,0.146,0.0033983547075326645,0,,0.0,5.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
18,663793,1,2025-09-03,A,58.52935497842939,41-65,786132.9969403583,>75%,37975230.93848606,>75%,1622206.5997407169,50-75%,11.5,6.0,13.8,1.9460573600629176,0.181,0.007026712427200929,0,,0.0,11.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
19,619136,1,2025-09-03,A,66.19740003515058,>65,47607.05258819483,0-25%,618145.6285764857,25-50%,962942.6093224188,50-75%,8.75,13.5,5.8,7.410737588983047,0.102,0.0027636324467024322,0,,0.0,8.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
20,590686,1,2025-09-03,A,38.06351834851398,18-40,108033.31549093589,25-50%,219774.17725125383,0-25%,499582.7245433696,50-75%,7.75,8.75,41.6,1.420965651041516,0.248,0.020271078879746707,0,,0.0,7.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
21,657010,1,2025-09-03,A,57.5275949392651,41-65,192621.0499315651,50-75%,3643636.646040689,50-75%,375774.7155081003,25-50%,8.75,5.75,6.7,8.785168646602807,0.178,0.004695939868263981,0,,0.0,8.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
22,410021,1,2025-09-03,A,66.81357437237489,>65,145833.02040485575,25-50%,5168236.992799903,50-75%,872520.5596658672,50-75%,5.25,4.75,60.8,0.2422353445042365,0.158,0.00240423491476921,0,,0.0,5.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
23,288366,1,2025-09-03,A,65.25808349253626,41-65,101590.49155782048,25-50%,367708.46589422086,25-50%,12225.401369364234,0-25%,6.5,7.75,14.7,1.9335610789809092,0.164,0.011829684344662665,0,,0.0,6.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
24,346623,1,2025-09-03,A,65.17385251381411,41-65,121594.3031601386,25-50%,3545140.3037883714,50-75%,1337810.1292096723,50-75%,5.75,12.25,0.7,0.0039281761149034,0.155,0.004976302031016751,0,,0.0,5.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
25,240387,1,2025-09-03,A,54.77965939981135,41-65,158552.86613096285,25-50%,490331.553790884,25-50%,127526.68679949424,25-50%,11.75,6.25,7.3,4.877966825150214,0.143,0.006915266386708969,0,,0.0,11.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
26,391296,1,2025-09-03,A,52.66975517361502,41-65,691100.8731907578,>75%,1927132.9046018843,50-75%,184090.3046330076,25-50%,7.75,3.75,61.4,1.0448054712444002,0.203,0.013316115015867285,0,,0.0,7.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
27,711679,1,2025-09-03,A,51.5747234505846,41-65,605209.9684248066,>75%,866685.0762979519,25-50%,379784.8679805288,25-50%,5.0,3.75,11.8,4.5121804585385865,0.21,0.011486652422642643,0,,0.0,5.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
28,259024,1,2025-09-03,A,59.90505502172672,41-65,40722.188780068245,0-25%,489903.38796265225,25-50%,421915.88655900914,25-50%,11.5,8.0,3.9,0.791102996930005,0.202,0.0025270107911209362,0,,0.0,11.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
29,541642,1,2025-09-03,A,71.88190542926151,>65,438183.1677970537,50-75%,9238010.807262534,>75%,377870.3120222962,25-50%,4.0,6.25,41.5,6.691845907821131,0.107,0.0063835257780187,0,,0.0,4.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
30,153335,1,2025-09-03,A,44.98368775344144,41-65,110141.13677575176,25-50%,862425.10370144,25-50%,642555.5887633399,50-75%,9.0,7.5,2.6,21.342484087946385,0.213,0.004520282087220659,0,,0.0,9.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
31,868352,1,2025-09-03,A,73.94964531582139,>65,319163.47470431816,50-75%,3664512.867294541,50-75%,1318180.400054033,50-75%,7.75,12.25,41.0,3.8493054874919816,0.145,0.0040947849264494586,0,,0.0,7.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
32,145784,1,2025-09-03,A,39.97899151916429,18-40,1587652.7380816254,>75%,1448257.453241294,50-75%,8880.492965760543,0-25%,14.5,8.0,57.7,1.18850897012206,0.25,0.06755734769381146,0,,0.0,14.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
33,716265,1,2025-09-03,A,69.67203870315747,>65,624277.9098453961,>75%,11483603.164951922,>75%,3020022.528703741,>75%,2.75,6.5,48.4,1.5558451481988822,0.13,0.005933787056349289,0,,0.0,2.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
34,312980,1,2025-09-03,A,49.30888118477249,41-65,103958.78234134991,25-50%,1039313.8123372288,25-50%,1089121.5483637757,50-75%,10.0,10.75,24.6,3.6090353725699087,0.195,0.009400906128379145,0,,0.0,10.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
35,839226,1,2025-09-03,A,30.570977255521136,18-40,52626.36832489513,0-25%,30321.792062982036,0-25%,978029.5157968816,50-75%,8.75,8.5,1.8,7.473944649021837,0.232,0.008760723289477296,0,,0.0,8.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
36,970406,1,2025-09-03,A,32.4314046059212,18-40,44253.76241108015,0-25%,54506.73676165315,0-25%,38542.79690303306,0-25%,3.75,6.0,4.3,2.9019614221887,0.229,0.03281517665446272,0,,0.0,3.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
37,181897,1,2025-09-03,A,88.68250450826335,>65,1623938.3326199532,>75%,269099429.9611656,>75%,4961207.435209365,>75%,4.75,9.5,78.9,0.2682536227216209,0.076,0.0030116021599475356,0,,0.0,4.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
38,879727,1,2025-09-03,A,60.204422646547776,41-65,553881.5129690536,>75%,65269260.90933069,>75%,5237291.1586815175,>75%,9.75,11.75,16.5,4.914279181118759,0.171,0.00787953646069018,0,,0.0,9.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
39,647602,1,2025-09-03,A,67.21906496997875,>65,1985906.1329208028,>75%,2080871.5853772312,50-75%,2102628.082035575,>75%,11.0,6.25,87.9,12.32082882738957,0.165,0.004262229329574325,0,,0.0,11.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
40,101106,1,2025-09-03,A,59.046187427813074,41-65,522963.9357815959,>75%,5938054.196516453,>75%,5073719.232700544,>75%,8.0,6.5,5.6,2.297476228915342,0.162,0.004496690461544092,0,,0.0,8.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
41,571878,1,2025-09-03,A,71.2491468989089,>65,108946.9688266532,25-50%,1706600.775462005,50-75%,250979.93388833347,25-50%,2.5,7.0,1.9,3.595165955686854,0.112,0.004589226843397137,0,,0.0,2.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
42,566106,1,2025-09-03,A,56.95638992597156,41-65,114058.93640089576,25-50%,397713.25069003215,25-50%,96272.88126935564,0-25%,14.5,3.5,34.8,5.950242766322202,0.195,0.0052542225352197845,0,,0.0,14.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
43,757360,1,2025-09-03,A,33.06102283580156,18-40,61093.86053124702,0-25%,214211.69401103692,0-25%,20381.503934364744,0-25%,7.5,2.5,7.4,10.87117920458429,0.252,0.017385362652323044,0,,0.0,7.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
44,857812,1,2025-09-03,A,42.707307158842006,41-65,160052.0105273013,25-50%,282829.43299062544,0-25%,28859.876375353037,0-25%,12.0,7.5,18.6,2.177784209248777,0.218,0.01837035685922799,0,,0.0,12.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
45,290022,1,2025-09-03,A,43.24575038555491,41-65,135757.06781871928,25-50%,935843.4440775586,25-50%,766533.580387452,50-75%,7.75,6.5,34.2,4.2786198720870505,0.244,0.007502608798716069,0,,0.0,7.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
46,578649,1,2025-09-03,A,78.2112533843098,>65,617550.9549705145,>75%,220022177.1949673,>75%,6256082.621384265,>75%,5.25,8.5,32.3,3.145258073191623,0.138,0.0032473508579020597,0,,0.0,5.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
47,858716,1,2025-09-03,A,48.130855875119,41-65,174263.59147056806,25-50%,1569132.539100578,50-75%,90373.59761347686,0-25%,4.5,4.25,4.9,7.075431810651381,0.224,0.010317726477487462,0,,0.0,4.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
48,331619,1,2025-09-03,A,63.66084913022931,41-65,1183243.854335974,>75%,160364483.85964924,>75%,3835674.97002014,>75%,7.75,9.5,4.3,3.1280911024155533,0.136,0.010581235768060068,0,,0.0,7.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
49,702690,1,2025-09-03,A,66.61236640264046,>65,424498.4575495356,50-75%,1951525.738268736,50-75%,313657.372353868,25-50%,9.5,5.5,24.1,1.1507516852069757,0.151,0.005112368069220481,0,,0.0,9.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
50,956604,1,2025-09-03,A,41.69111156263192,41-65,107173.14841922048,25-50%,100752.50092025493,0-25%,539852.8105399824,50-75%,10.25,11.75,2.4,7.290511061199946,0.219,0.015492279521135919,0,,0.0,10.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
51,631437,1,2025-09-03,A,78.17056284704505,>65,527757.2421861553,>75%,130393351.61678788,>75%,9552890.06529588,>75%,4.5,4.5,34.2,0.6815121435354925,0.09,0.0014692838671379448,0,,0.0,4.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
52,152577,1,2025-09-03,A,74.07965159160652,>65,1297344.3710175892,>75%,33772579.893506214,>75%,8934764.02471681,>75%,2.25,4.75,0.8,5.614668722921853,0.117,0.005129373641205495,0,,0.0,2.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
53,633609,1,2025-09-03,A,55.80541307269807,41-65,125558.88020875696,25-50%,651978.5070138897,25-50%,309501.34400767693,25-50%,10.75,4.75,3.6,9.001331034182147,0.18,0.004434278052540671,0,,0.0,10.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
54,945116,1,2025-09-03,A,80.75267460145099,>65,126777.73400163982,25-50%,1241371.3300887656,50-75%,2244169.929102956,>75%,10.5,4.75,36.4,18.747888588313916,0.133,0.0005965766065343188,0,,0.0,10.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
55,563568,1,2025-09-03,A,53.1527048149174,41-65,2026825.7634283127,>75%,11042305.177121997,>75%,3173166.0543469223,>75%,8.25,2.25,6.0,6.538567977977913,0.215,0.010881158641774512,0,,0.0,8.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
56,210557,1,2025-09-03,A,43.83008578699629,41-65,189301.9541699828,50-75%,1047444.2942643268,25-50%,811600.0706561373,50-75%,5.5,12.75,15.1,4.591620505043205,0.22,0.017008973628636757,0,,0.0,5.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
57,520656,1,2025-09-03,A,32.71229960404841,18-40,79249.94863470289,0-25%,159693.1515024602,0-25%,24209.959126254897,0-25%,9.75,8.75,38.5,4.735217276360296,0.299,0.02088108949741206,0,,0.0,9.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
58,734296,1,2025-09-03,A,37.24719190337928,18-40,261491.4643250368,50-75%,602799.6259402692,25-50%,710754.246281588,50-75%,2.5,14.5,25.6,2.762598456203046,0.238,0.028561507025029485,0,,0.0,2.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
59,468813,1,2025-09-03,A,76.99356238840534,>65,7746440.209104271,>75%,121688126.21503672,>75%,6158912.018339748,>75%,4.75,1.75,46.1,1.91015521069931,0.129,0.005283530235993052,0,,0.0,4.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
60,824696,1,2025-09-03,A,69.86176322594673,>65,47241.13559256523,0-25%,331431.9700268425,0-25%,246074.89297033087,25-50%,7.25,8.25,91.0,0.9580248767371152,0.118,0.0030594689460711594,0,,0.0,7.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
61,945581,1,2025-09-03,A,56.679485603006775,41-65,205089.82820175815,50-75%,420929.2514662431,25-50%,990855.7298853945,50-75%,5.25,1.75,61.6,1.32439858640644,0.151,0.00440147411377903,0,,0.0,5.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
62,329075,1,2025-09-03,A,57.40282200022176,41-65,76652.87716262028,0-25%,41547.86575730454,0-25%,8092.203805238609,0-25%,6.25,8.0,12.6,3.578143607524365,0.174,0.016339438379933693,0,,0.0,6.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
63,242978,1,2025-09-03,A,77.18500551476167,>65,78525.37817314373,0-25%,1001471.8364946072,25-50%,355484.7209019005,25-50%,6.75,4.75,14.1,0.6021169621491128,0.114,0.0014379384600069598,0,,0.0,6.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
64,503156,1,2025-09-03,A,86.82331517732051,>65,2663966.502206944,>75%,28027521.137746744,>75%,7103779.873600122,>75%,8.0,7.75,120.2,1.300519460744766,0.098,0.0017055007253264658,0,,0.0,8.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
65,286734,1,2025-09-03,A,45.92057395314112,41-65,309556.9543429579,50-75%,5286977.131792773,50-75%,354921.5457044054,25-50%,7.25,11.0,39.1,6.198202715550765,0.198,0.020762743505200267,0,,0.0,7.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
66,238177,1,2025-09-03,A,60.94564755197807,41-65,2699491.4373541903,>75%,8572354.044714766,>75%,1091593.5990349313,50-75%,4.5,7.25,1.5,7.583486947925803,0.206,0.02047394902260964,0,,0.0,4.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
67,147890,1,2025-09-03,A,31.27170050647836,18-40,138872.2330049931,25-50%,2860526.557374375,50-75%,172409.73946469495,25-50%,8.75,6.75,20.7,1.3137134613167745,0.286,0.021099816119595823,0,,0.0,8.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
68,846445,1,2025-09-03,A,65.25704622279315,41-65,403290.5786243733,50-75%,6812883.413157587,>75%,3608934.770616816,>75%,5.75,4.0,31.6,1.3382778073061472,0.139,0.0030714941260117238,0,,0.0,5.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
69,194246,1,2025-09-03,A,57.35415451201428,41-65,60047.07977779567,0-25%,27117.57950012859,0-25%,33195.63687444768,0-25%,7.25,6.75,32.5,3.235813254128825,0.221,0.005281560258002204,0,,0.0,7.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
70,728370,1,2025-09-03,A,67.70975176077499,>65,144081.4255545024,25-50%,7064047.2118168175,>75%,3450087.269720928,>75%,10.25,13.0,14.1,4.967171927585829,0.16,0.003290613500255686,0,,0.0,10.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
71,790648,1,2025-09-03,A,38.92442931697512,18-40,73361.24678817595,0-25%,74647.4148262989,0-25%,28486.95487106615,0-25%,5.25,3.25,71.7,5.386451352128668,0.242,0.013173602619177075,0,,0.0,5.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
72,199240,1,2025-09-03,A,49.58915580689148,41-65,60734.71245086559,0-25%,152471.6622425017,0-25%,45290.16902471144,0-25%,9.5,7.25,39.9,3.7470275197560152,0.236,0.007132008560962491,0,,0.0,9.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
73,941858,1,2025-09-03,A,58.39108486639935,41-65,238031.5656165692,50-75%,47396724.269881785,>75%,2835664.774683344,>75%,5.0,5.25,59.4,22.722498687521483,0.179,0.00399506430167538,0,,0.0,5.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
74,397584,1,2025-09-03,A,60.49458489674368,41-65,174361.95485410444,25-50%,1600924.6255157038,50-75%,1422438.9066762778,50-75%,7.25,1.5,28.7,2.022133678717068,0.165,0.0032794501186047807,0,,0.0,7.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
75,632630,1,2025-09-03,A,45.00589863635423,41-65,49819.92730349209,0-25%,1059566.48954103,25-50%,51274.55887932384,0-25%,7.5,8.25,12.1,2.5555733592650127,0.226,0.017318105860541454,0,,0.0,7.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
76,365280,1,2025-09-03,A,43.56850926737162,41-65,94737.94102179338,25-50%,329150.776101995,0-25%,256213.22458395505,25-50%,5.5,7.25,61.3,1.211516248781969,0.216,0.016261571602754325,0,,0.0,5.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
77,706853,1,2025-09-03,A,65.65690406111797,41-65,605330.0153715492,>75%,129623395.9122088,>75%,6410049.545529938,>75%,7.0,12.25,59.0,0.7076599751738326,0.143,0.006078722599620264,0,,0.0,7.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
78,119966,1,2025-09-03,A,57.12028090765192,41-65,48583.314674453744,0-25%,207073.258722299,0-25%,65801.57385059711,0-25%,10.25,6.75,172.6,18.876156347071746,0.218,0.002127552822263658,0,,0.0,10.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
79,491728,1,2025-09-03,A,56.53746683668321,41-65,170667.36632920904,25-50%,1769603.9595830615,50-75%,215734.9813390789,25-50%,7.75,11.75,18.7,7.914248033082301,0.221,0.01049406110184083,0,,0.0,7.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
80,201224,1,2025-09-03,A,60.40090752319923,41-65,264386.8760108161,50-75%,1389466.5350830674,50-75%,277475.0062847379,25-50%,2.75,7.25,18.8,1.6154382674563184,0.214,0.011595233503681555,0,,0.0,2.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
81,841633,1,2025-09-03,A,58.99167071795363,41-65,397119.4926526009,50-75%,3530325.2393641407,50-75%,266534.7802942639,25-50%,5.0,4.75,29.9,8.33457101520383,0.166,0.006230513888158615,0,,0.0,5.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
82,857481,1,2025-09-03,A,64.89987067350046,41-65,1194512.2330470649,>75%,13039011.712416423,>75%,6794271.573350725,>75%,7.25,6.25,16.6,5.938648192446935,0.15,0.004022502492060689,0,,0.0,7.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
83,697623,1,2025-09-03,A,41.07701564871682,41-65,75649.6264533237,0-25%,95441.18192797028,0-25%,966243.6888056968,50-75%,4.75,5.5,15.9,3.433119318954115,0.237,0.012973669179957879,0,,0.0,4.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
84,497512,1,2025-09-03,A,52.75539985176284,41-65,45971.73324859966,0-25%,28270.85456441953,0-25%,16141.036836400492,0-25%,10.25,4.25,21.5,2.8486887608250475,0.192,0.00716104069010225,0,,0.0,10.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
85,855507,1,2025-09-03,A,73.33653482694932,>65,205635.44627033584,50-75%,12398828.75011834,>75%,1094483.3987334017,50-75%,5.0,7.0,6.5,6.096133980399921,0.146,0.003675256339676782,0,,0.0,5.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
86,401817,1,2025-09-03,A,63.32369523118146,41-65,55533.23373438053,0-25%,376904.66647299984,25-50%,188513.27517958477,25-50%,1.75,8.5,123.9,7.209549099233621,0.173,0.003871046516488794,0,,0.0,1.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
87,699030,1,2025-09-03,A,68.60354985263969,>65,95067.05456628982,25-50%,675997.1341412422,25-50%,102003.08472034767,0-25%,12.75,9.0,59.7,1.4651562218428211,0.159,0.0028332015677261825,0,,0.0,12.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
88,407145,1,2025-09-03,A,34.633953499707815,18-40,132169.15110135282,25-50%,471071.6393219491,25-50%,184815.22524455097,25-50%,6.0,11.25,68.0,12.53053688796218,0.272,0.023392763524923442,0,,0.0,6.0,0.0,0.0,0.0,0.0,-0.6885,-0.001
89,735796,1,2025-09-03,A,74.64991080662996,>65,491061.7529778656,50-75%,43597821.60061343,>75%,1358012.0211087242,50-75%,6.5,12.75,15.2,26.540004462453684,0.13,0.002817668797357447,0,,0.0,6.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
90,985616,1,2025-09-03,A,72.62627760477785,>65,94836.96591024098,25-50%,435814.76050957845,25-50%,18112.250121381025,0-25%,6.25,11.0,27.5,5.059188845597901,0.133,0.0065568816566811666,0,,0.0,6.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
91,926767,1,2025-09-03,A,75.24591216816772,>65,410957.188858002,50-75%,2606997.434463951,50-75%,43210.64023659359,0-25%,6.75,10.25,72.6,19.98330899120095,0.106,0.005658407233056344,0,,0.0,6.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
92,510585,1,2025-09-03,A,59.44240996050568,41-65,208201.68024880005,50-75%,4813001.071366024,50-75%,492662.702484376,25-50%,6.75,3.25,38.8,0.9232842793954036,0.182,0.004751104134422265,0,,0.0,6.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
93,743149,1,2025-09-03,A,53.80702119151302,41-65,447232.09071889386,50-75%,645610.0658558216,25-50%,2051864.9804493536,>75%,10.5,10.75,0.7,1.720908337201907,0.179,0.013569606329712304,0,,0.0,10.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
94,425789,1,2025-09-03,A,58.79254761922744,41-65,497336.5945501807,50-75%,4933891.167908289,50-75%,1712044.8253060195,50-75%,9.75,6.25,80.7,0.9959744759192362,0.198,0.005019914320640962,0,,0.0,9.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
95,978879,1,2025-09-03,A,63.07410389526456,41-65,846651.085416381,>75%,21679983.15113696,>75%,234864.07396620957,25-50%,9.25,7.75,24.3,2.465104322448089,0.125,0.008511945667329266,0,,0.0,9.25,0.0,0.0,0.0,0.0,-0.6885,-0.001
96,292406,1,2025-09-03,A,57.64101710655044,41-65,105604.09238024428,25-50%,3528646.730721352,50-75%,1456702.9441459144,50-75%,5.5,5.0,9.6,6.035671160206384,0.197,0.002839898302186132,0,,0.0,5.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
97,837835,1,2025-09-03,A,72.21547297214175,>65,284242.4716948665,50-75%,711040.8729965881,25-50%,3077046.945239325,>75%,9.5,11.0,41.7,13.953926589468692,0.135,0.002728840372530008,0,,0.0,9.5,0.0,0.0,0.0,0.0,-0.6885,-0.001
98,830091,1,2025-09-03,A,38.640433683988846,18-40,140363.53024450663,25-50%,754610.1602325916,25-50%,1039488.6221524824,50-75%,5.75,7.75,41.5,3.3977249990298857,0.235,0.01792898775465342,0,,0.0,5.75,0.0,0.0,0.0,0.0,-0.6885,-0.001
