,age,log10_income,log10_net_worth,log10_retirement_balance
80,63.183639091700215,5.103636645615334,6.041002968049894,5.192211793375376
81,40.72015547271607,5.157153938546525,5.773652049315591,4.860533123773774
82,43.62863244609145,5.607018367707034,5.643539466621443,5.772343771238808
83,46.00162488794007,5.761713060745432,6.181190924730545,6.458325352948449
84,88.30363013343892,5.3142689151941775,7.91529005660739,6.842353267875479
85,30.321482450088684,4.743877942902219,4.987162620825123,4.163583668129344
86,42.98781603153316,5.226529036410842,5.097116435932486,4.878977304950971
87,63.27228030559692,5.403091273098747,6.348923698978285,5.746373370300637
88,53.93267212651853,5.092276469829393,6.392822497513136,5.622893823841119
89,74.0429032008264,5.2464264195463,6.74974442562508,5.600240021781909
90,87.53729531100403,5.599472006618375,7.445310630986794,6.423973433335426
91,38.70154661521399,5.104859201425491,5.457567323606416,4.2199683231811616
92,39.70799257486879,4.753431952798737,4.709848251018188,3.715187467606896
93,56.3427032546589,5.431744640455576,6.273256507172236,5.873084647462791
94,37.08134922372174,5.0301449934737406,5.63991495591917,5.033764055027593
95,66.4876758566364,5.035780455218548,6.044375573928998,6.336803958962628
96,64.68482543701438,5.643592527210708,7.037312710725228,6.195881752385306
97,46.40313901938847,5.3512707132723705,5.572102548351987,5.781268976742751
98,67.11074171566715,4.944448363399993,5.700821435312042,5.029611000177837
99,26.13906822911086,5.05645924545593,5.41676423075997,4.073339345744592
100,50.69860513437565,6.14367953977029,7.201540132382853,6.008726880522802
101,74.24917353997476,5.6773907879548,7.965212232278402,6.670194480343998
102,59.788360979686274,4.807918571431407,5.72226373844172,5.529857027608953
103,70.10338974761497,6.7455496486098285,8.387707495486117,6.752561966450956
104,67.9852767481154,5.099165787944594,6.332406219625924,6.187790362553224
105,44.96732540210525,5.393784311772316,6.981119126063911,6.672257291862959
106,49.99757001141917,5.765387314621959,6.71254622645894,6.014082098780443
107,51.88197854875262,5.044835068878443,5.560225563177302,4.850179101387727
108,29.442046263227084,5.27823084466744,5.487546119848558,4.238673357384935
109,24.68696155843641,4.548273694793415,4.317565512877512,3.893693865587398
110,53.485748464841485,5.395064098826703,6.192050665899568,5.593283864009834
111,53.67723331364959,5.774463423404076,6.47163946663074,5.757739412888292
112,62.51187351201262,6.4141101645624365,7.789817922575317,6.402914459335714
113,52.72829318713395,4.992708567510317,6.2312312695890855,5.7984712959130045
114,55.0450659885598,4.9801012246874095,5.658041875712502,4.558635040962067
115,84.41888469509942,6.190026773036622,7.858824248646469,6.974508677616522
116,65.25685087332904,4.938837897595215,5.5916378161016285,5.453447592927879
117,30.0204535557717,6.4850325160184505,6.478000152989668,5.672804701681059
118,73.29033394760563,4.456820970265797,5.013509595537606,5.874796161788439
119,32.950379604329264,4.944903449331575,5.111615937973562,5.298541890766867
120,57.46013028866194,5.133429611906785,6.384342954803197,5.253099120567496
121,38.61599162051306,4.9550739098617695,5.683223585612485,5.845536199744128
122,68.16739687542209,5.357780432325385,6.034276011885333,5.078605747014128
123,69.16731415931281,6.4440941472095,7.027943285316015,6.581185276224077
124,43.2018327035266,6.5773748380441175,7.668561326636357,6.933524821812608
125,46.77355063521163,5.795879683971911,6.787317574410166,5.6209187925665045
126,53.45061169141447,5.2872478909396365,6.716299348404408,6.189393436478463
127,67.29484069066801,5.168154667385178,5.625889616769155,5.108353719535458
128,65.97578043511017,6.477596434381719,6.16656424354347,6.011356717631317
129,67.04698626507637,4.895963308639491,5.598450699501774,4.748774267847019
130,63.40579399277696,5.310604350894948,5.744623266496507,5.311571444170598
131,85.29588168287881,6.098949159973892,7.430282406899206,6.194061337949749
132,46.20647321631203,4.691652013829889,4.690516765221201,4.134642372664932
133,66.31499216561376,5.203835087729117,6.675981745037991,6.310935273769581
134,32.502952780160435,6.622466336504302,7.033053552964207,6.106874284642863
135,47.82223518561565,4.895572369018334,5.886433286510353,5.3681142784802365
136,76.665721645947,5.799372384534013,6.723559357141635,5.577328399957142
137,40.934814017719056,5.129385852334222,5.765875691316968,5.752974660658319
138,41.31464942040997,6.336092572687462,6.448073723700039,6.415209111784457
139,56.96530384549999,4.940088110055542,5.633833513075463,4.167949040609815
140,54.562359926019326,5.358264452954115,4.941255436144432,4.756004217132311
141,29.67529331409513,5.303858131290021,6.436543001551128,5.417504867671798
142,65.13481335467004,5.286824229574611,7.303643514255242,6.0985633319847965
143,71.3553108429851,5.4729317289820685,6.550576609252902,7.114022233036199
144,71.21039322313871,5.340439395944369,5.96596931950697,5.7918267489500925
145,82.51469960263282,5.42012935184282,6.677451193219014,6.541813438313771
146,57.08095903935728,5.319605373033623,5.707122309523536,5.440665784000923
147,71.78941944828081,4.762635288641982,5.428362674049232,5.59327208541186
148,34.4932737942598,5.280770324806587,5.403741376639171,4.570682209825703
149,68.84235020617055,5.28224553297682,5.254625193249402,4.56730065131964
150,65.63746384345659,6.451641714696482,7.713319089614945,6.816283951221716
151,51.7548537819141,6.045792170885679,6.62538459446894,6.407591694014026
152,61.104196540410506,5.653887113628385,6.771468971899474,5.477869813475769
153,77.60160302561857,5.1336881625762745,5.939828537905219,5.884788457780625
154,72.00369313068538,5.266152092440825,6.310646675335952,5.543442937245639
155,55.105296003301696,4.688204214340384,5.134516021281921,5.061731384412243
156,38.3715630848202,5.017607920963972,5.437809638929642,4.4213788127431775
157,56.3887069362687,5.310784409822936,7.963590108776444,6.568409747616344
158,68.2304320441472,4.824388315097646,5.590068440644488,3.667482455011945
159,37.76202293443186,5.095623551013916,5.462406242097924,4.15342115467889
160,76.40239824915056,4.913101828850876,5.632363282474285,5.174807013161924
161,31.53797050498425,5.467412068256867,5.954903192836247,4.77275369035032
162,64.18137363143431,5.143141486047164,5.992805837901736,5.330115920760353
163,75.53420979456843,5.159653637428296,6.754603252703537,6.305894437445176
164,32.82395695907967,6.320266193671078,6.635892997617439,6.580662188362293
165,65.67034442526396,4.972486518226867,5.696707584613197,6.098339972138085
166,35.05035228774977,5.637397500485357,6.528651561365019,5.595750225484043
167,67.29262604042628,5.386791923597116,8.227518527978454,7.00337206724077
168,66.30167181814075,5.492722130499993,6.537319064505876,5.935105831751749
169,40.80198033824232,5.601320562858337,5.986899805598173,5.525934886332262
170,58.52935497842939,5.895496025621044,7.579500423614618,6.210106163940206
171,52.1132669190936,5.323044394378415,5.228228750306919,5.340970138230085
172,65.43965683189127,5.677263758630265,5.737837141012885,4.660816522716509
173,39.29180054689481,5.029722785151508,5.679360854436099,4.80145672372218
174,37.40693978294538,5.073204444801002,5.396317207315192,4.769250026970651
175,65.51290128706604,4.712299552141499,5.053443436281359,5.283233783676116
176,62.964187476469135,5.58166891641265,5.8620177103454285,6.022944423086828
177,63.839300058182346,5.8325963768098745,7.169541601874718,6.1660711405689295
178,31.09676954862081,4.649993787379364,4.978311167998907,4.577070218608901
179,71.41258924599256,4.800875400944177,5.062894971545751,5.216758341889748
180,46.62806476630731,4.999917483021,6.140864330453989,4.965754891053172
181,80.60799793126886,6.560269850103308,8.362243877506861,7.061605053573539
182,57.239268646414544,6.128088930768124,6.261372865927348,5.3272758620854415
183,55.636190193268014,6.124348584853019,6.626234035316042,5.84746954644911
184,76.7457673776972,4.814485613693151,6.271409102135006,6.729464787315441
185,71.8745928046192,5.024569347759138,6.023432235253362,5.696640642309479
186,60.638742308828974,5.072292790451055,5.854036745051059,4.62833458319409
187,39.10349682454926,5.28577299410801,6.30166363633582,6.1815227668279045
188,47.632688184773095,5.456536691654498,5.734346464983245,5.45889329997076
189,68.14358734310649,5.224133084965689,7.644155937192762,6.500764999956658
190,78.75720538018771,6.375706063462233,7.216646234602733,6.930361316914251
191,27.53068787389163,4.501403005313072,4.741321272606619,4.457823893258467
192,74.32407232734595,6.439499548292261,7.875160444780315,5.890323717381139
193,66.19740003515058,4.677671294595564,5.7910908023324765,5.983600404261283
194,59.43855203022445,5.106888567653104,6.369289627506584,5.829708950361974
195,46.92736941665427,5.562975373773639,5.061197349578012,4.820984771576134
196,33.52302009399292,5.787194752856581,6.175515670822094,4.56558524529353
197,38.06351834851398,5.033557704586024,5.341976662900455,5.698607412157652
198,34.24586887654031,5.3186240214867215,5.525352369183431,5.266991766485394
199,52.87786409078527,5.773413564829882,6.588368490458119,5.790665964063974
200,56.78309505493479,4.592609022501376,5.705394425476183,4.784822281160195
201,45.59154894927487,4.892278601018489,5.1394471169971805,4.363228740154868
202,64.42855059925893,5.008969743159086,6.045753336063823,4.245256079484178
203,36.4071736362758,5.334929637549828,6.179005827065746,5.78696347639357
204,31.447052525461395,5.1053273102296926,4.986139106277627,4.587624885842375
205,53.08483338486894,6.7797761628801485,7.17452994238047,6.583361625830742
206,37.13479802758607,6.655564087332919,8.05749755902077,6.922785626797698
207,50.15195284252565,5.130186251036003,5.310091455954617,4.738204779068006
208,34.46008042911936,4.73549754671267,4.157375281756724,4.3613799085324985
209,32.253724752302,5.411953833151302,4.947036476604235,4.643603359636954
210,36.28556837851144,5.3515773273461225,6.518575708822991,5.391004444005988
211,50.09179816649932,5.250521976093738,7.815378784413653,6.062210289730026
212,50.81379507086187,5.229494129072756,5.763726136168387,4.672140521191678
213,77.8237169817154,5.387799293949691,6.283609198676734,6.20130209116561
214,60.86933846270507,4.7507318115687935,6.354928387800793,5.612346704422458
215,72.65704175214084,5.642571679120498,6.4722944567796326,5.734060470860217
216,77.02095502630367,6.094433660155077,7.800332648380751,6.742816688043061
217,54.77442955233797,5.941765893827388,6.1914430533453615,6.292724909926552
218,57.5275949392651,5.284703745766636,6.561535061361468,5.5749275546768695
219,66.81357437237489,5.163855870730623,6.713342420293795,5.94077566926358
220,57.53205297631366,5.071314963264299,6.016595768767281,6.4372210763250735
221,80.93072712442846,4.822092137015051,5.753438527989104,4.416490219139151
222,50.891302268332346,5.7781442329513055,5.889591763132894,6.575905181535186
223,78.05617989786052,5.3738751326494905,6.912782807656839,6.077000144812766
224,74.14292915018508,5.15229337680986,7.829328070392171,6.704825688290975
225,61.46985093698881,4.9829570602665845,5.038498212514114,3.941339500056875
226,61.16056622012911,5.197409899132294,6.089654622189424,5.10080253460554
227,66.68899004998336,5.024367336550221,6.932359840627366,5.530510874128119
228,70.21605373223373,4.58442207957659,5.277542267913033,3.938017020091526
229,36.27166520847032,4.940225193558471,5.0697051862676,4.122404078487566
230,22.981853799510134,4.906278792870961,5.288236735825663,4.984005355117805
231,80.47108845689031,6.16763551948985,8.149382334370765,6.356698842934666
232,57.367318529438,5.123598061225327,6.51286737095103,5.461000592037628
233,59.74346176070007,6.751220822394251,7.0968824006788935,5.930598305609195
234,53.59584210936306,4.918842130737672,6.007880728067995,5.077568662186712
235,53.78403329561723,5.261532766745734,6.004167839527776,4.532847867726581
236,59.57583330379624,4.762149618168101,5.946398666111409,4.964177434124232
237,74.23099404534399,6.424339615799645,7.506102473476286,5.985275240389178
238,81.89805284454815,5.423918323511471,6.897848592674492,6.237936151702488
239,54.47198480918214,4.567671779988036,5.063192496443101,5.297653903010567
240,65.25808349253626,5.006853061715477,5.565503628913788,4.087263126252807
241,56.3780959084248,5.661950675864908,5.119948377574435,4.634932684280155
242,35.11576604524066,5.994882655768601,6.188800544485277,5.602997464939721
243,54.8649680957252,5.680010605312831,7.155280341515244,5.245593022995713
244,54.9554648056161,4.961743014804943,5.785451197881635,6.560215230994904
245,50.58262821074642,4.799263578932837,4.995217546370311,4.662834528132538
246,58.41972921498286,5.310678427116307,5.536326645108902,5.904221682811056
247,75.82227261806312,7.152752382904733,8.332275196728762,6.534339178379537
248,67.15928531546078,6.241964276129232,5.995792960331269,5.997942201953554
249,76.63636959289016,4.526482090549654,4.472123262923654,3.883749475315737
250,65.17385251381411,5.084913228192698,6.549633427658805,6.126394479883331
251,34.03354376992814,5.243359763629234,6.079003752853993,5.286299809770378
252,62.55665487373515,4.873376011408537,4.87018275508086,4.480254899578293
253,60.53669074537539,4.5969038841683645,5.2307549617463085,4.610169071065154
254,73.4792041610649,5.2863688969932205,5.953267745475884,5.19965811318332
255,91.90857001280386,5.597654982075953,8.033244916571796,6.8110522859825
256,55.9585816663541,4.837437184568436,5.150421855090381,5.01584835899191
257,63.335673435852414,5.181286128773316,6.561930797161297,6.46671432849758
258,49.80517748522578,5.15734397459239,5.888795329214457,6.511640233331308
259,30.96318589207528,5.065488755855803,5.296447855079189,4.080683936315599
260,68.6917321878736,6.184179226924092,7.634629015781741,5.989686361688229
261,28.84058726969,5.127458076072244,5.270889848543117,4.90379834850627
262,51.89851413889644,4.760880471316398,5.907462819696953,5.102918352804193
263,70.77624188076166,5.881280570058612,7.8773616882292625,6.658138353840101
264,55.03805128966798,5.200844671525,6.090504100438624,6.006867126354144
265,74.23783134968102,6.160994655437761,7.677629804250362,6.937634947199932
266,67.73367298861339,5.270282498404052,7.002142307638243,6.331008042204876
267,41.80906279109861,6.17038877041857,6.657580986489131,6.881094873982112
268,57.310061083429694,5.1223087365515445,5.719877550426383,5.3332837119502585
269,66.71202975463603,5.169560235663177,7.086948708147547,6.731169952998125
270,41.86413104198156,4.553646350018528,5.15972043706116,4.057496886231796
271,53.82911058610622,4.779159592041797,5.516441441061476,4.796211109125992
272,54.77965939981135,5.200174097095438,5.690489841841583,5.105601076667977
273,59.16774232450881,5.669805768986679,8.035878825591421,6.845852061801733
274,76.7899911960218,5.301523197452906,7.714838399346458,6.819942299280344
275,48.828109800129134,4.97179418788806,5.765328062326644,4.661674929940232
276,52.82778810229983,5.289324328625568,5.545661298142067,5.177206036895515
277,50.93892975834094,5.275138048284252,6.779872653102815,6.5052893814238
278,48.30630403984851,5.130157482596235,5.522889798649812,5.008020007172704
279,58.2524174272778,5.494565786774349,6.077448251946514,6.250757907303235
280,56.1313489916944,7.1951989874443285,8.264800794108346,6.76032236599229
281,29.993356205382455,5.316104597985845,5.299034120039356,5.484413648334997
282,79.65195136387626,5.559773283948706,7.117544847250606,6.177189520299224
283,69.91868298018811,4.854688459609661,5.652083671362594,5.1455985982448285
284,61.27140545087974,5.249246513208968,5.967898922868946,5.332601531223809
285,35.08641077067853,4.9296405744065614,5.18606778150333,4.81659038699221
286,73.0055025598684,6.203519902517962,7.790406654879298,6.503165040327916
287,66.02058474908145,6.067406107731185,6.87580859226702,6.30798187126192
288,76.55943993008486,5.109430389465515,6.470993099221739,6.567875120825904
289,29.74240994036358,4.9571728674016775,4.567810518901084,4.628592790517552
290,19.53782780671164,4.788661540573897,5.289400372586562,6.078706489543791
291,52.12837963667773,5.883540579085458,6.828858640257938,6.178253246337433
292,80.1622654835554,5.410072393508248,6.407371208869013,5.78430043751325
293,58.42228098274046,5.27809776925394,6.087174556712045,5.475408792676903
294,61.80600392561756,5.009959963291821,6.1588374222362745,5.674310297781132
295,58.75236362702483,6.439954271402876,7.305960111892134,7.049423089844419
296,63.53589989425048,5.393015677385252,6.197429164588094,5.712163273876962
297,72.396329272341,4.9629366877310845,5.863252515522611,5.261567929812459
298,66.21018903575494,4.840586622484327,5.883097970967453,4.779106367370799
299,56.45273537576147,5.546935922439251,6.184117585215539,4.756845924813114
300,71.71634766807702,5.040079079712696,6.811284214930453,5.191838004872174
301,70.325569817162,4.95735313736138,5.705157820395191,5.387792495535794
302,80.77656157773004,4.4583915068778985,4.861656858421279,5.537787687915684
303,41.6039647590784,4.683764047702302,5.182117643681561,5.646839017484408
304,52.66975517361502,5.839541441690844,6.284911666780442,5.265030916395038
305,54.85080769916896,5.845711974023997,5.8996715541823,5.440851881857235
306,55.57770994057799,5.119802766365368,4.921048410061446,4.724852459495034
307,72.35167438883039,5.434360992459449,6.199786181171362,5.801937118451264
308,51.5747234505846,5.7819060726826645,5.937861318385424,5.579537656863674
309,37.87682921855216,4.8913831019355705,5.263180331715085,5.343590836069196
310,49.10570321707988,6.366571525492794,7.239125094108084,6.108125040419156
311,64.70767847997914,5.486477133206301,6.897181258981054,5.216798759231076
312,75.45969652233121,5.405154358768101,7.753509094544857,6.360895754223904
313,62.38432352382547,6.241101458514176,7.872269858223053,6.481055083694394
314,67.57374388268293,5.164460392079244,6.281562193061075,5.695388088160144
315,37.206886576481786,5.151210673919633,5.653555006442237,5.132125673314749
316,46.012913743508136,4.784633312824524,5.026142376616479,4.752134899760692
317,59.065284583322494,5.264091147832928,5.891370835905704,6.326669578838711
318,76.68701331427914,5.686209562551052,8.002894796627759,6.410253589101137
319,80.11173839943699,4.670651242443027,5.173144592467586,5.403060708172517
320,57.22173466976671,5.59008980890449,6.5524737451015245,6.234827360356716
321,27.737341942976435,5.753802052306812,6.655451843166327,5.35995182261808
322,92.46839401714983,5.647167997313014,7.819868209115995,6.640371974228696
323,41.4562578966357,5.31574658527857,5.875289498094655,5.714861978560031
324,61.01131059073626,5.188617565385856,6.917439745827173,6.297958246158676
325,38.650719417453296,5.581638225081836,6.811924981216613,5.647666688663811
326,68.28346486956785,4.925912280026703,5.337904332144125,4.838672091064457
327,60.37677438644473,4.723034373674987,5.021524958306969,4.60756358765235
328,36.76391227680075,5.314987184375707,5.246818593691893,5.5468757060896685
329,71.18179768295276,4.904978458366149,5.415101618416194,6.17508754831358
330,59.90505502172672,4.609831112883688,5.690110442861918,5.625225878344713
331,66.4438368846902,4.710128242699824,6.008500442033178,6.377905190215476
332,78.67239487410903,5.919164940899294,7.580038181919463,6.678863215531048
333,70.05633455610653,6.089616914605954,7.347726720264609,6.961651569195462
334,71.45262890983562,5.153626809953454,6.088183032085861,5.734489696984131
335,45.35714251262396,4.6936250988991,4.56573797123384,3.9574908137740863
336,71.17973348636002,6.060581032641471,6.542279024811675,6.609736649194597
337,74.43948433491707,5.340048919430856,5.428791856774292,5.692413892336018
338,44.81169640373343,5.077564956003084,5.385857200147231,4.9403370422894985
339,53.99083800195557,4.713661903486254,4.737956222992472,4.617429682953997
340,65.39748828270811,5.194463967392429,5.286986225149755,5.1916057180634825
341,56.87082698241839,5.26719230652395,6.693774756102116,5.481505057113085
342,85.71317840124534,6.477536923507582,8.3625533050102,7.116820033300764
343,85.94670908513068,4.596757669613963,5.416671057665547,5.403202856883344
344,67.7452509634056,5.612730720982484,7.153804289085111,6.203910751873594
345,55.14523071239552,6.114811065773169,7.6034249317137075,6.5678730114673
346,54.99604510667294,5.351095651640819,7.207153714200631,6.555534214456481
347,71.50363718236015,4.939757200155725,5.942439544639861,4.974515241294675
348,41.12355579910155,5.387927241625706,5.644469861225419,4.811588757894958
349,79.24738178586793,4.77096393459179,5.1027709412035405,5.813182932344719
350,81.68533783373988,5.762558624915071,7.337100700877423,6.122889505538224
351,71.88190542926151,5.641655690720669,6.96557846597848,5.577342772225629
352,70.17070079804145,6.417396487889552,8.056904204049156,6.756136348630558
353,60.559186479182735,4.981826954029018,5.378332045876871,5.462498265239527
354,41.22428691404592,5.534768121407958,6.294641769637765,5.413707308198405
355,30.66756626669784,4.839057766210253,4.634392864708336,4.8719304457065045
356,28.43923253153369,4.739575707878966,4.1418333785820645,3.886542957997572
357,69.28880028963235,7.211936769839943,7.305650217067329,6.778193421135358
358,40.11002984429594,5.306928899792553,5.624670222697102,4.507441586913511
359,44.98368775344144,5.041949554557543,5.935721389587021,5.807910705308955
360,45.741009900636165,5.645077713171867,6.472510698915023,5.911807109611047
361,69.165632916712,4.521408477781669,5.754591576325369,5.7821321132967896
362,55.530656320906886,6.930622053600456,7.1542113160438205,6.37927018308655
363,47.48548040399645,5.1809972140886025,6.151745052683791,5.713125950922542
364,29.752279389814856,4.78863766560059,4.668367974815101,4.306278434483702
365,68.86442228573183,5.187749374215004,6.167377606515638,5.622604321030374
366,66.97973470242766,6.60112407564999,7.95110894205324,6.053548774217746
367,51.767328020503264,5.55144545513056,7.000378616074233,5.920201068678223
368,73.94964531582139,5.504013184552122,6.564016250980736,6.119974849853341
369,39.979741565729285,6.779961420631176,7.645556661436041,5.982390310157378
370,86.17157855043102,6.299348040794606,8.166580880458113,6.689095017988923
371,42.56954907052043,6.800642360654472,7.340496128340575,6.498245745775818
372,45.58787353610496,6.28073349705164,6.232859614303007,5.586226956712801
373,63.72556079698229,5.765686621917629,6.790334832935971,5.868329212964922
374,68.32727518946199,5.808392270211928,6.539802769074984,6.005181234967003
375,53.893256375998696,5.634253430478188,6.031616141492142,5.9474161906671625
376,62.27441172370737,4.775987306379733,4.867513995841777,4.519081763114124
377,66.69099375785075,5.308461535063802,6.339000957640813,4.882652170473022
378,54.7381021376819,5.341171498271136,6.620123430265387,6.089806076506777
379,39.97899151916429,6.200755516713726,6.1608457722087175,3.9484370746037376
380,86.14158760247305,4.634450514067452,4.645400412816456,3.708931183990024
381,65.67635528166602,5.9057192774686085,6.031216981761902,5.175233069416787
382,53.80901300044136,5.668880851749488,6.46118283222297,5.510196007049563
383,55.9326258326337,4.97144515271332,5.783878228833999,6.278264772566036
384,69.67203870315747,5.795377967636747,7.060078176314073,6.4800101827105365
385,66.52983952051679,5.286004291286051,5.971281612065939,5.178524601654949
386,42.63664220759564,6.382786104645025,7.071368539512108,6.146373364640105
387,65.74148266289795,5.969613624996839,8.015144957113105,5.8113776823246175
388,64.35882520402802,5.5437382440187335,7.285631506792521,6.6103613089308535
389,49.30888118477249,5.0168611840116455,6.016746699038381,6.037076350681345
390,65.67074767941968,5.037638980478862,5.860710164097567,5.461888119632548
391,59.137311263283806,6.17278715589572,7.574599411399253,6.373149615862624
392,46.37433616871125,6.5842173717390855,6.563115802582808,5.37319569123689
393,33.01660996861881,4.678145553653929,4.765381253958958,4.098480790034032
394,41.49598752000255,5.853506186247295,6.404977968286673,6.465616210746909
395,30.570977255521136,4.721203400971531,4.481754865167965,5.990351961489328
396,47.49141318089081,5.444049483700615,7.240671821845069,5.081487689181135
397,50.71963432897727,4.871589507882075,5.544515646958796,4.618389203224685
398,66.3989360404414,5.470313120926488,6.245245765751539,6.554943773277455
399,38.1054929835739,4.647118314055617,5.782983911380083,4.670281047509778
400,64.66004517348152,4.734520467786164,4.948790393755353,4.687440230716404
401,53.73114906202058,4.695565850269333,5.1589211490339135,5.040383474030777
402,76.96502628134542,6.407758404055496,8.063466836029056,7.133294312165738
403,48.28859317752691,5.748851285947707,6.729029242126091,5.216671961258243
404,32.4314046059212,4.6459501998905335,4.736450182232625,4.585943226548814
405,84.13155822324038,5.101313267320736,6.54345287524682,5.198566232121119
406,66.04249779566464,5.357892793639122,5.952716800677454,5.549953215306456
